Date,Adj Close,Close,High,Low,Open,Volume,Company
2020-06-09,8.994227409362793,9.04599952697754,9.109749794006348,8.751250267028809,8.800000190734863,468488000,NVDA
2020-06-10,9.31313705444336,9.36674976348877,9.5,9.153499603271484,9.167750358581545,632180000,NVDA
2020-06-11,8.745904922485352,8.796250343322754,9.261249542236328,8.78600025177002,9.149999618530272,583652000,NVDA
2020-06-12,8.88137435913086,8.932499885559082,9.187250137329102,8.70324993133545,9.162500381469728,570908000,NVDA
2020-06-15,9.121241569519045,9.173749923706056,9.182250022888184,8.743749618530273,8.815250396728516,400004000,NVDA
2020-06-16,9.016596794128418,9.068499565124512,9.26675033569336,8.838749885559082,9.225000381469728,535716000,NVDA
2020-06-17,9.183138847351074,9.236000061035156,9.298999786376951,9.070249557495115,9.113750457763672,408304000,NVDA
2020-06-18,9.165243148803713,9.218000411987305,9.282500267028809,9.114500045776367,9.22700023651123,254408000,NVDA
2020-06-19,9.208239555358888,9.261249542236328,9.44499969482422,9.227250099182127,9.24250030517578,524160000,NVDA
2020-06-22,9.47222137451172,9.52674961090088,9.53125,9.273249626159668,9.300000190734863,398468000,NVDA
2020-06-23,9.395910263061523,9.449999809265137,9.642499923706056,9.407500267028809,9.550999641418455,375108000,NVDA
2020-06-24,9.182640075683594,9.23550033569336,9.556500434875488,9.14449977874756,9.47624969482422,449372000,NVDA
2020-06-25,9.43568229675293,9.489999771118164,9.505000114440918,9.182250022888184,9.35575008392334,376072000,NVDA
2020-06-26,9.102601051330566,9.154999732971191,9.5,9.125,9.5,592084000,NVDA
2020-06-29,9.147340774536133,9.199999809265137,9.204500198364258,8.899999618530273,9.169750213623049,342248000,NVDA
2020-06-30,9.44338607788086,9.497750282287598,9.526249885559082,9.26650047302246,9.314000129699709,367892000,NVDA
2020-07-01,9.475454330444336,9.529999732971191,9.575750350952148,9.413000106811523,9.520750045776367,326648000,NVDA
2020-07-02,9.55723476409912,9.612250328063965,9.737500190734863,9.57824993133545,9.638999938964844,364056000,NVDA
2020-07-06,9.782934188842772,9.83924961090088,9.9087495803833,9.712499618530272,9.74174976348877,315892000,NVDA
2020-07-07,9.815247535705566,9.871749877929688,10.06999969482422,9.850749969482422,9.946249961853027,357800000,NVDA
2020-07-08,10.157527923583984,10.215999603271484,10.225000381469728,9.965499877929688,9.993749618530272,365480000,NVDA
2020-07-09,10.4488525390625,10.508999824523926,10.56999969482422,10.23349952697754,10.380249977111816,494548000,NVDA
2020-07-10,10.419272422790527,10.479249954223633,10.65524959564209,10.37874984741211,10.588749885559082,497676000,NVDA
2020-07-13,9.994715690612791,10.052249908447266,10.79224967956543,10.024999618530272,10.595000267028809,457076000,NVDA
2020-07-14,10.317606925964355,10.376999855041504,10.402750015258787,9.785499572753906,10.074999809265137,542676000,NVDA
2020-07-15,10.16871166229248,10.227250099182127,10.43299961090088,10.055749893188477,10.414250373840332,403984000,NVDA
2020-07-16,10.07674503326416,10.134750366210938,10.20674991607666,9.895500183105469,10.015000343322754,344964000,NVDA
2020-07-17,10.143108367919922,10.201499938964844,10.248499870300291,10.087750434875488,10.225500106811523,266284000,NVDA
2020-07-20,10.45059299468994,10.510749816894531,10.53125,10.156749725341797,10.274250030517578,284852000,NVDA
2020-07-21,10.269383430480955,10.328499794006348,10.5600004196167,10.286749839782717,10.512999534606934,277036000,NVDA
2020-07-22,10.379005432128906,10.438750267028809,10.602499961853027,10.291500091552734,10.36750030517578,367292000,NVDA
2020-07-23,10.071772575378418,10.12975025177002,10.54699993133545,10.03125,10.449999809265137,411660000,NVDA
2020-07-24,10.136150360107422,10.194499969482422,10.364749908447266,9.777000427246094,9.875,473292000,NVDA
2020-07-27,10.36185359954834,10.421500205993652,10.441749572753906,10.21774959564209,10.232250213623049,292132000,NVDA
2020-07-28,10.15703010559082,10.215499877929688,10.381999969482422,10.209250450134276,10.374250411987305,271636000,NVDA
2020-07-29,10.405599594116213,10.465499877929688,10.516249656677246,10.347000122070312,10.39074993133545,284508000,NVDA
2020-07-30,10.553252220153809,10.61400032043457,10.623000144958496,10.295249938964844,10.375,308880000,NVDA
2020-07-31,10.553996086120604,10.614749908447266,10.76650047302246,10.43299961090088,10.563249588012695,386080000,NVDA
2020-08-03,10.947230339050291,11.010250091552734,11.098750114440918,10.715250015258787,10.732500076293944,412720000,NVDA
2020-08-04,11.16348648071289,11.227749824523926,11.227749824523926,10.906000137329102,11.050000190734863,310336000,NVDA
2020-08-05,11.22214698791504,11.286749839782717,11.371749877929688,11.166250228881836,11.244000434875488,249924000,NVDA
2020-08-06,11.270621299743652,11.33549976348877,11.357999801635742,11.178750038146973,11.349749565124512,244316000,NVDA
2020-08-07,11.135398864746094,11.19950008392334,11.50475025177002,11.037500381469728,11.3125,342516000,NVDA
2020-08-10,11.101094245910645,11.164999961853027,11.408249855041504,10.856499671936035,11.334250450134276,427796000,NVDA
2020-08-11,10.7878999710083,10.850000381469728,11.13675022125244,10.79574966430664,11.073749542236328,354512000,NVDA
2020-08-12,11.374771118164062,11.440250396728516,11.467000007629396,10.958250045776367,10.990750312805176,464412000,NVDA
2020-08-13,11.377506256103516,11.442999839782717,11.721750259399414,11.35575008392334,11.54599952697754,374460000,NVDA
2020-08-14,11.497812271118164,11.564000129699709,11.704750061035156,11.440500259399414,11.529999732971191,366436000,NVDA
2020-08-17,12.266386032104492,12.336999893188477,12.409749984741213,11.81725025177002,11.85124969482422,621300000,NVDA
2020-08-18,12.190574645996094,12.260749816894531,12.496000289916992,12.08625030517578,12.449999809265137,503448000,NVDA
2020-08-19,12.069024085998535,12.138500213623049,12.3149995803833,12.097999572753906,12.296500205993652,622624000,NVDA
2020-08-20,12.071507453918455,12.140999794006348,12.375,11.87874984741211,11.975000381469728,921388000,NVDA
2020-08-21,12.610905647277832,12.683500289916992,12.80875015258789,12.195249557495115,12.201749801635742,999868000,NVDA
2020-08-24,12.647443771362305,12.720250129699709,12.912500381469728,12.50749969482422,12.883749961853027,490564000,NVDA
2020-08-25,12.677024841308594,12.75,12.761249542236328,12.573749542236328,12.630749702453612,289076000,NVDA
2020-08-26,12.6998929977417,12.77299976348877,12.868499755859377,12.677749633789062,12.799249649047852,321244000,NVDA
2020-08-27,12.555971145629885,12.628250122070312,12.850000381469728,12.566499710083008,12.781499862670898,317604000,NVDA
2020-08-28,13.072497367858888,13.147749900817873,13.14799976348877,12.642499923706056,12.675000190734863,537160000,NVDA
2020-08-31,13.29794979095459,13.374500274658203,13.574999809265137,13.037750244140623,13.18274974822998,500840000,NVDA
2020-09-01,13.746007919311523,13.821000099182127,13.993749618530272,13.43649959564209,13.479999542236328,511316000,NVDA
2020-09-02,14.26865291595459,14.346500396728516,14.726750373840332,13.899999618530272,14.703749656677246,874012000,NVDA
2020-09-03,12.94487762451172,13.01550006866455,13.884499549865724,12.87874984741211,13.828749656677246,945128000,NVDA
2020-09-04,12.554009437561035,12.6225004196167,13.175000190734863,11.704750061035156,12.7837495803833,1463684000,NVDA
2020-09-08,11.848360061645508,11.913000106811523,12.550000190734863,11.70425033569336,11.73449993133545,795728000,NVDA
2020-09-09,12.64600944519043,12.71500015258789,12.809249877929688,12.231749534606934,12.399999618530272,736200000,NVDA
2020-09-10,12.24494457244873,12.311750411987305,13.065250396728516,12.166999816894531,12.989250183105469,698684000,NVDA
2020-09-11,12.09849452972412,12.16450023651123,12.65250015258789,11.895750045776367,12.48550033569336,636928000,NVDA
2020-09-14,12.802403450012209,12.872249603271484,13.3149995803833,12.631250381469728,13.081000328063965,1201744000,NVDA
2020-09-15,12.920509338378906,12.991000175476074,13.298749923706056,12.827750205993652,13.279999732971191,727556000,NVDA
2020-09-16,12.44659423828125,12.51449966430664,13.09274959564209,12.513750076293944,12.957249641418455,556384000,NVDA
2020-09-17,12.395870208740234,12.463500022888184,12.589750289916992,12.034749984741213,12.13224983215332,792512000,NVDA
2020-09-18,12.123111724853516,12.189249992370604,12.63249969482422,11.988750457763672,12.59375,698460000,NVDA
2020-09-21,12.449333190917969,12.517250061035156,12.522500038146973,11.904500007629396,11.925000190734863,721044000,NVDA
2020-09-22,12.569177627563477,12.637749671936035,12.64799976348877,12.155500411987305,12.574999809265137,646452000,NVDA
2020-09-23,12.057964324951172,12.123749732971191,12.72700023651123,12.07925033569336,12.575499534606934,647012000,NVDA
2020-09-24,12.280998229980469,12.347999572753906,12.569499969482422,12.013999938964844,12.072250366210938,731240000,NVDA
2020-09-25,12.803894996643066,12.873749732971191,12.883500099182127,12.245750427246094,12.447500228881836,588016000,NVDA
2020-09-28,12.964269638061523,13.03499984741211,13.051750183105469,12.75,13.040249824523926,573808000,NVDA
2020-09-29,13.153986930847168,13.225749969482422,13.442749977111816,12.933250427246094,12.9375,621460000,NVDA
2020-09-30,13.457082748413086,13.530500411987305,13.6225004196167,13.150250434875488,13.157500267028809,689184000,NVDA
2020-10-01,13.540624618530272,13.614500045776367,13.762749671936035,13.460749626159668,13.758000373840332,525004000,NVDA
2020-10-02,12.991374015808104,13.062250137329102,13.51949977874756,13.050999641418455,13.225000381469728,552496000,NVDA
2020-10-05,13.568473815917969,13.642499923706056,13.64424991607666,13.222749710083008,13.236000061035156,479820000,NVDA
2020-10-06,13.661964416503906,13.736499786376951,14.142000198364258,13.664999961853027,13.829999923706056,784420000,NVDA
2020-10-07,13.888229370117188,13.96399974822998,14.119250297546388,13.863499641418455,13.999750137329102,418084000,NVDA
2020-10-08,13.763659477233888,13.838749885559082,14.084500312805176,13.758000373840332,14.074999809265137,378900000,NVDA
2020-10-09,13.688071250915527,13.762749671936035,13.82425022125244,13.66075038909912,13.767000198364258,346892000,NVDA
2020-10-12,14.148809432983398,14.22599983215332,14.347000122070312,13.912500381469728,13.989500045776367,434744000,NVDA
2020-10-13,14.170938491821287,14.248250007629396,14.34850025177002,14.018750190734863,14.296500205993652,344604000,NVDA
2020-10-14,14.01876735687256,14.095250129699709,14.34274959564209,13.960000038146973,14.290499687194824,276100000,NVDA
2020-10-15,13.894197463989258,13.970000267028809,14.005749702453612,13.767749786376951,13.810750007629396,267224000,NVDA
2020-10-16,13.736557006835938,13.81149959564209,14.121500015258787,13.792499542236328,14.036749839782717,242392000,NVDA
2020-10-19,13.424508094787598,13.497750282287598,13.98349952697754,13.406749725341797,13.902999877929688,298068000,NVDA
2020-10-20,13.57145881652832,13.645500183105469,13.799750328063965,13.506999969482422,13.583499908447266,229212000,NVDA
2020-10-21,13.451363563537598,13.524749755859377,13.791500091552734,13.477499961853027,13.625,219596000,NVDA
2020-10-22,13.28850269317627,13.361000061035156,13.611749649047852,13.231749534606934,13.522500038146973,290480000,NVDA
2020-10-23,13.516507148742676,13.590250015258787,13.593250274658203,13.291250228881836,13.449999809265137,233484000,NVDA
2020-10-26,13.069942474365234,13.141249656677246,13.692749977111816,13.03849983215332,13.427000045776367,336896000,NVDA
2020-10-27,13.324057579040527,13.396750450134276,13.44200038909912,13.191499710083008,13.305999755859377,250520000,NVDA
2020-10-28,12.558483123779297,12.626999855041504,13.260000228881836,12.609000205993652,13.197999954223633,376520000,NVDA
2020-10-29,12.953330039978027,13.02400016784668,13.192749977111816,12.75,12.838500022888184,320080000,NVDA
2020-10-30,12.46599006652832,12.534000396728516,12.93649959564209,12.300000190734863,12.850000381469728,416820000,NVDA
2020-11-02,12.512483596801758,12.580750465393066,12.836750030517578,12.395000457763672,12.657750129699709,299652000,NVDA
2020-11-03,12.948853492736816,13.01949977874756,13.104999542236328,12.602749824523926,12.708499908447266,272900000,NVDA
2020-11-04,13.719399452209473,13.794249534606934,13.827500343322754,13.336999893188477,13.389249801635742,410228000,NVDA
2020-11-05,14.083165168762209,14.15999984741211,14.33899974822998,13.991000175476074,14.162500381469728,319028000,NVDA
2020-11-06,14.482985496520996,14.562000274658203,14.588749885559082,13.895000457763672,14.109749794006348,383348000,NVDA
2020-11-09,13.556784629821776,13.630749702453612,14.691499710083008,13.610750198364258,14.552499771118164,582976000,NVDA
2020-11-10,12.700709342956545,12.770000457763672,13.606499671936035,12.628250122070312,13.606499671936035,644068000,NVDA
2020-11-11,13.345192909240724,13.41800022125244,13.4350004196167,12.948249816894531,13.053750038146973,404744000,NVDA
2020-11-12,13.383731842041016,13.45674991607666,13.765999794006348,13.315999984741213,13.479000091552734,365812000,NVDA
2020-11-13,13.224848747253418,13.29699993133545,13.668749809265137,13.059249877929688,13.627249717712402,346312000,NVDA
2020-11-16,13.44191551208496,13.515250205993652,13.649499893188477,13.156000137329102,13.172499656677246,413776000,NVDA
2020-11-17,13.349417686462402,13.422249794006348,13.5962495803833,13.303750038146973,13.552499771118164,312028000,NVDA
2020-11-18,13.355884552001951,13.428750038146973,13.60575008392334,13.1850004196167,13.465250015258787,510924000,NVDA
2020-11-19,13.367321968078612,13.440250396728516,13.487500190734863,13.100000381469728,13.212750434875488,565936000,NVDA
2020-11-20,13.016736030578612,13.087750434875488,13.494500160217283,13.0649995803833,13.45400047302246,341088000,NVDA
2020-11-23,13.068702697753906,13.140000343322754,13.38249969482422,13.01550006866455,13.171250343322754,361356000,NVDA
2020-11-24,12.887438774108888,12.95775032043457,13.161999702453612,12.885000228881836,13.142499923706056,346500000,NVDA
2020-11-25,13.162938117980955,13.234749794006348,13.26949977874756,13.020000457763672,13.032500267028809,259916000,NVDA
2020-11-27,13.189291000366213,13.261249542236328,13.407500267028809,13.170499801635742,13.375,167276000,NVDA
2020-11-30,13.328781127929688,13.40149974822998,13.412500381469728,12.972249984741213,13.265000343322754,286952000,NVDA
2020-12-01,13.317346572875977,13.390000343322754,13.5287504196167,13.228249549865724,13.492250442504885,296948000,NVDA
2020-12-02,13.471007347106934,13.544500350952148,13.673500061035156,13.23425006866455,13.350500106811523,283360000,NVDA
2020-12-03,13.327244758605955,13.395999908447266,13.65999984741211,13.32900047302246,13.587499618530272,199520000,NVDA
2020-12-04,13.488667488098145,13.558250427246094,13.5600004196167,13.388750076293944,13.44849967956543,202244000,NVDA
2020-12-07,13.536914825439451,13.606749534606934,13.731249809265137,13.5,13.60124969482422,223244000,NVDA
2020-12-08,13.28148365020752,13.350000381469728,13.598750114440918,13.281499862670898,13.585000038146973,271920000,NVDA
2020-12-09,12.864387512207031,12.930749893188477,13.413999557495115,12.868249893188477,13.30049991607666,401300000,NVDA
2020-12-10,12.905674934387209,12.972249984741213,13.068750381469728,12.849499702453612,12.869000434875488,207764000,NVDA
2020-12-11,12.946463584899902,13.013250350952148,13.020000457763672,12.822999954223633,12.967249870300291,209264000,NVDA
2020-12-14,13.240448951721191,13.30875015258789,13.388750076293944,13.077500343322754,13.088000297546388,270156000,NVDA
2020-12-15,13.291929244995115,13.36050033569336,13.46399974822998,13.186750411987305,13.439749717712402,193016000,NVDA
2020-12-16,13.174534797668455,13.24250030517578,13.437250137329102,13.212499618530272,13.422499656677246,223116000,NVDA
2020-12-17,13.272777557373049,13.3412504196167,13.37950038909912,13.178500175476074,13.36674976348877,231384000,NVDA
2020-12-18,13.203886032104492,13.272000312805176,13.404999732971191,13.070500373840332,13.378999710083008,342064000,NVDA
2020-12-21,13.263824462890623,13.332249641418455,13.369999885559082,12.967499732971191,13.074749946594238,302332000,NVDA
2020-12-22,13.210101127624512,13.278249740600586,13.337249755859377,13.053999900817873,13.319250106811523,185580000,NVDA
2020-12-23,12.942481994628906,13.009249687194824,13.274999618530272,13.005000114440918,13.255999565124512,179144000,NVDA
2020-12-24,12.927063941955566,12.993749618530272,13.13249969482422,12.938750267028809,13.037249565124512,97884000,NVDA
2020-12-28,12.83379364013672,12.899999618530272,13.0625,12.763250350952148,13.0625,212564000,NVDA
2020-12-29,12.876821517944336,12.943249702453612,13.072500228881836,12.842249870300291,12.925000190734863,170372000,NVDA
2020-12-30,13.078282356262209,13.145750045776367,13.213749885559082,12.896750450134276,12.990249633789062,225396000,NVDA
2020-12-31,12.987997055053713,13.05500030517578,13.151000022888184,12.914999961853027,13.136500358581545,192424000,NVDA
2021-01-04,13.046196937561035,13.113499641418455,13.65250015258789,12.962499618530272,13.104249954223633,560640000,NVDA
2021-01-05,13.335951805114746,13.404749870300291,13.443499565124512,13.086999893188477,13.099749565124512,322760000,NVDA
2021-01-06,12.549758911132812,12.614500045776367,13.244999885559082,12.586000442504885,13.22249984741211,580424000,NVDA
2021-01-07,13.275514602661133,13.343999862670898,13.377750396728516,12.886500358581545,12.967499732971191,461480000,NVDA
2021-01-08,13.208608627319336,13.27674961090088,13.42099952697754,13.041999816894531,13.362500190734863,292528000,NVDA
2021-01-11,13.551589965820312,13.621500015258787,13.961000442504885,13.362500190734863,13.418749809265137,518344000,NVDA
2021-01-12,13.41554355621338,13.484749794006348,13.75450038909912,13.345000267028809,13.7524995803833,291476000,NVDA
2021-01-13,13.462299346923828,13.531749725341797,13.625,13.385000228881836,13.489999771118164,210028000,NVDA
2021-01-14,13.132502555847168,13.200249671936035,13.599749565124512,13.180500030517578,13.574999809265137,283120000,NVDA
2021-01-15,12.793500900268556,12.85949993133545,13.325249671936035,12.84850025177002,13.227999687194824,277780000,NVDA
2021-01-19,12.958399772644045,13.025250434875488,13.093999862670898,12.843999862670898,13.016249656677246,226188000,NVDA
2021-01-20,13.29715347290039,13.365750312805176,13.430500030517578,13.056750297546388,13.111749649047852,258572000,NVDA
2021-01-21,13.796327590942385,13.86750030517578,13.999250411987305,13.253000259399414,13.418499946594238,337780000,NVDA
2021-01-22,13.642123222351074,13.712499618530272,13.841750144958496,13.627249717712402,13.739999771118164,246820000,NVDA
2021-01-25,13.58317756652832,13.653249740600586,13.828499794006348,13.236499786376951,13.781749725341797,251112000,NVDA
2021-01-26,13.366296768188477,13.435250282287598,13.644749641418455,13.387499809265137,13.580499649047852,163980000,NVDA
2021-01-27,12.851452827453612,12.917750358581545,13.232749938964844,12.793749809265137,13.229999542236328,371272000,NVDA
2021-01-28,12.984017372131348,13.050999641418455,13.339750289916992,12.96049976348877,12.99625015258789,228316000,NVDA
2021-01-29,12.92308235168457,12.989749908447266,13.334750175476074,12.911499977111816,13.074999809265137,271552000,NVDA
2021-02-01,13.16906452178955,13.237000465393066,13.270750045776367,12.902750015258787,13.053250312805176,217204000,NVDA
2021-02-02,13.487175941467283,13.556750297546388,13.571999549865724,13.285499572753906,13.39875030517578,220440000,NVDA
2021-02-03,13.461058616638184,13.530500411987305,13.931750297546388,13.51650047302246,13.63599967956543,245408000,NVDA
2021-02-04,13.594120979309082,13.664250373840332,13.673500061035156,13.337750434875488,13.531000137329102,201340000,NVDA
2021-02-05,13.521245956420898,13.590999603271484,13.737250328063965,13.54574966430664,13.725000381469728,169152000,NVDA
2021-02-08,14.364645957946776,14.438750267028809,14.473750114440918,13.727250099182127,13.727250099182127,434624000,NVDA
2021-02-09,14.190046310424805,14.263250350952148,14.583250045776367,14.22249984741211,14.340749740600586,287560000,NVDA
2021-02-10,14.688472747802734,14.764249801635742,14.904999732971191,14.341500282287598,14.463250160217283,485352000,NVDA
2021-02-11,15.172477722167969,15.250749588012695,15.272250175476074,14.925000190734863,14.980250358581545,450828000,NVDA
2021-02-12,14.884465217590332,14.96125030517578,15.291250228881836,14.774999618530272,15.050000190734863,374756000,NVDA
2021-02-16,15.251571655273438,15.330249786376951,15.3725004196167,14.949999809265137,15.064249992370604,321960000,NVDA
2021-02-17,14.829497337341309,14.906000137329102,15.22350025177002,14.779999732971191,15.17099952697754,274756000,NVDA
2021-02-18,14.75289249420166,14.82900047302246,14.873250007629396,14.574999809265137,14.729000091552734,233868000,NVDA
2021-02-19,14.849892616271973,14.92650032043457,15.177000045776367,14.846750259399414,15.024499893188477,271724000,NVDA
2021-02-22,14.282068252563477,14.35575008392334,15.13325023651123,14.324999809265137,14.774749755859377,325884000,NVDA
2021-02-23,14.069417953491213,14.142000198364258,14.238750457763672,13.38949966430664,14.075249671936035,391780000,NVDA
2021-02-24,14.424586296081545,14.49899959564209,14.506750106811523,13.755999565124512,14.122750282287598,448320000,NVDA
2021-02-25,13.239205360412598,13.307499885559082,14.374750137329102,13.2162504196167,14.045499801635742,824436000,NVDA
2021-02-26,13.644112586975098,13.714500427246094,13.854499816894531,13.361000061035156,13.7524995803833,500932000,NVDA
2021-03-01,13.770709991455078,13.841750144958496,13.925000190734863,13.553250312805176,13.875,353184000,NVDA
2021-03-02,13.337444305419922,13.40625,13.920499801635742,13.395999908447266,13.899999618530272,264116000,NVDA
2021-03-03,12.739032745361328,12.804750442504885,13.451499938964844,12.798749923706056,13.426250457763672,377592000,NVDA
2021-03-04,12.3067626953125,12.37024974822998,12.975000381469728,12.083749771118164,12.80074977874756,573344000,NVDA
2021-03-05,12.397543907165527,12.46150016784668,12.550000190734863,11.67924976348877,12.550000190734863,542840000,NVDA
2021-03-08,11.5337495803833,11.593250274658203,12.4712495803833,11.566499710083008,12.449999809265137,543112000,NVDA
2021-03-09,12.460291862487791,12.52025032043457,12.61674976348877,12.059249877929688,12.130249977111816,521824000,NVDA
2021-03-10,12.408540725708008,12.468250274658203,12.979999542236328,12.457500457763672,12.840499877929688,384376000,NVDA
2021-03-11,12.931275367736816,12.993499755859377,13.046250343322754,12.73449993133545,12.949999809265137,299916000,NVDA
2021-03-12,12.794434547424316,12.855999946594238,12.888750076293944,12.59000015258789,12.648249626159668,243964000,NVDA
2021-03-15,13.128076553344728,13.19124984741211,13.20674991607666,12.767250061035156,12.864749908447266,221988000,NVDA
2021-03-16,13.227599143981934,13.291250228881836,13.512499809265137,13.11674976348877,13.356499671936035,272128000,NVDA
2021-03-17,13.277360916137695,13.3412504196167,13.45324993133545,12.989500045776367,13.039750099182127,243864000,NVDA
2021-03-18,12.661572456359863,12.72249984741211,13.184000015258787,12.717000007629396,13.136500358581545,293896000,NVDA
2021-03-19,12.784235000610352,12.845749855041504,12.921500205993652,12.612500190734863,12.75,299208000,NVDA
2021-03-22,13.123103141784668,13.186249732971191,13.39449977874756,12.906749725341797,12.912750244140623,297804000,NVDA
2021-03-23,13.00815486907959,13.07075023651123,13.344499588012695,13.021249771118164,13.254249572753906,222048000,NVDA
2021-03-24,12.582454681396484,12.642999649047852,13.159250259399414,12.63675022125244,13.151249885559082,245840000,NVDA
2021-03-25,12.475221633911133,12.535249710083008,12.714750289916992,12.272000312805176,12.499500274658203,295144000,NVDA
2021-03-26,12.777764320373535,12.83924961090088,12.856249809265137,12.373499870300291,12.554499626159668,363968000,NVDA
2021-03-29,12.886241912841797,12.948249816894531,13.0625,12.699999809265137,12.820249557495115,273520000,NVDA
2021-03-30,12.81010913848877,12.871749877929688,12.975250244140623,12.704999923706056,12.842000007629396,200204000,NVDA
2021-03-31,13.28432846069336,13.34825038909912,13.470499992370604,12.982500076293944,13.01550006866455,314776000,NVDA
2021-04-01,13.745607376098633,13.811750411987305,13.869999885559082,13.511249542236328,13.572250366210938,308276000,NVDA
2021-04-05,13.920515060424805,13.987500190734863,14.013999938964844,13.732999801635742,13.86750030517578,255672000,NVDA
2021-04-06,13.79511833190918,13.861499786376951,14.05424976348877,13.773500442504885,13.999750137329102,191744000,NVDA
2021-04-07,14.075769424438477,14.143500328063965,14.243499755859377,13.71150016784668,13.880749702453612,251284000,NVDA
2021-04-08,14.248438835144045,14.31700038909912,14.471500396728516,14.24899959564209,14.252750396728516,244416000,NVDA
2021-04-09,14.33104133605957,14.399999618530272,14.407999992370604,14.175000190734863,14.21399974822998,195172000,NVDA
2021-04-12,15.136165618896484,15.208999633789062,15.352499961853027,14.139249801635742,14.289750099182127,869324000,NVDA
2021-04-13,15.604411125183104,15.679499626159668,15.699999809265137,15.125749588012695,15.231499671936035,676212000,NVDA
2021-04-14,15.20384120941162,15.277000427246094,15.720499992370604,15.227499961853027,15.625,385500000,NVDA
2021-04-15,16.05997085571289,16.137250900268555,16.214250564575195,15.631500244140623,15.662500381469728,598480000,NVDA
2021-04-16,15.836296081542969,15.912500381469728,16.16575050354004,15.865249633789062,16.05299949645996,335208000,NVDA
2021-04-19,15.28818130493164,15.361749649047852,15.807499885559082,15.232999801635742,15.536499977111816,404420000,NVDA
2021-04-20,15.098596572875977,15.171250343322754,15.496999740600586,14.963000297546388,15.323249816894531,334132000,NVDA
2021-04-21,15.28693962097168,15.36050033569336,15.362500190734863,15.102250099182127,15.118749618530272,216776000,NVDA
2021-04-22,14.779132843017578,14.850250244140623,15.43850040435791,14.783499717712402,15.375,277788000,NVDA
2021-04-23,15.192147254943848,15.265250205993652,15.335000038146973,14.900250434875488,14.934249877929688,227500000,NVDA
2021-04-26,15.403876304626465,15.477999687194824,15.479000091552734,15.125,15.1850004196167,197796000,NVDA
2021-04-27,15.308088302612305,15.381750106811523,15.670499801635742,15.354499816894531,15.578499794006348,164572000,NVDA
2021-04-28,15.203591346740724,15.27674961090088,15.53225040435791,15.215499877929688,15.364500045776367,209416000,NVDA
2021-04-29,15.251361846923828,15.324749946594238,15.43649959564209,15.071499824523926,15.399999618530272,173196000,NVDA
2021-04-30,14.937620162963867,15.009499549865724,15.364999771118164,14.996999740600586,15.174500465393066,201912000,NVDA
2021-05-03,14.765697479248049,14.836750030517578,15.246749877929688,14.787500381469728,15.125,203912000,NVDA
2021-05-04,14.282523155212402,14.35124969482422,14.637499809265137,14.010250091552734,14.637249946594238,405324000,NVDA
2021-05-05,14.389259338378906,14.458499908447266,14.81350040435791,14.387499809265137,14.708999633789062,292024000,NVDA
2021-05-06,14.453450202941896,14.52299976348877,14.571249961853027,14.218000411987305,14.49524974822998,193380000,NVDA
2021-05-07,14.74131679534912,14.812250137329102,14.970749855041504,14.67175006866455,14.808250427246094,229328000,NVDA
2021-05-10,14.197434425354004,14.26574993133545,14.805999755859377,14.25,14.787249565124512,268904000,NVDA
2021-05-11,14.237737655639648,14.306249618530272,14.35474967956543,13.75,13.824999809265137,285584000,NVDA
2021-05-12,13.69261074066162,13.758500099182127,14.260250091552734,13.709250450134276,14.009499549865724,303408000,NVDA
2021-05-13,13.599808692932127,13.665249824523926,14.080750465393066,13.458999633789062,14.0337495803833,285404000,NVDA
2021-05-14,14.174792289733888,14.243000030517578,14.32800006866455,13.748499870300291,13.890000343322754,258616000,NVDA
2021-05-17,14.097662925720217,14.165499687194824,14.169249534606934,13.853500366210938,14.156999588012695,216980000,NVDA
2021-05-18,13.948628425598145,14.01574993133545,14.404250144958496,14.003999710083008,14.267000198364258,186256000,NVDA
2021-05-19,13.998390197753906,14.065750122070312,14.079500198364258,13.54325008392334,13.566499710083008,344000000,NVDA
2021-05-20,14.542521476745604,14.612500190734863,14.68375015258789,14.270500183105469,14.302499771118164,321592000,NVDA
2021-05-21,14.91995620727539,14.99174976348877,15.222000122070312,14.869500160217283,15.16374969482422,672992000,NVDA
2021-05-24,15.537236213684082,15.612000465393066,15.744999885559082,15.175999641418455,15.212499618530272,554816000,NVDA
2021-05-25,15.572813987731934,15.647749900817873,15.818499565124512,15.482500076293944,15.765999794006348,435408000,NVDA
2021-05-26,15.624813079833984,15.699999809265137,15.793749809265137,15.58625030517578,15.73425006866455,370440000,NVDA
2021-05-27,15.413829803466797,15.48799991607666,15.75,15.460000038146973,15.699749946594238,581476000,NVDA
2021-05-28,16.16670799255371,16.24449920654297,16.27750015258789,15.50100040435791,15.50100040435791,644536000,NVDA
2021-06-01,16.186607360839844,16.26449966430664,16.38825035095215,15.903249740600586,16.270000457763672,472804000,NVDA
2021-06-02,16.69790267944336,16.778249740600586,16.918750762939453,16.23550033569336,16.25225067138672,594168000,NVDA
2021-06-03,16.888484954833984,16.969749450683594,17.259000778198242,16.58300018310547,16.70075035095215,580008000,NVDA
2021-06-04,17.49407196044922,17.578250885009766,17.660999298095703,17.095500946044922,17.112499237060547,617120000,NVDA
2021-06-07,17.534622192382812,17.618999481201172,17.8125,17.192750930786133,17.571250915527344,575756000,NVDA
